original_text,augmented_text,label,reason
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is important To realize that such a ratelimiter Has a very superficial retentiveness of the by,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","Overflow, look on the real world issue of not expend the anticipate rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is significant to realize that such a ratelimiter has A very superficial memory of the past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,It is Important to realize that such a ratelimiter has a very trivial memory of the past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, Depending on the real world consequences of not utilize the ask rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, count on the real creation consequences of Not using the expected rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
what if the ratelimiter was unused for a long period of,what if the ratelimiter was unused for a farseeing period of,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
what if the ratelimiter was unused for a long period of,what if the ratelimiter was idle for a yearn stop of,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, bet On the rattling world issue Of not expend the expected Rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
what if the ratelimiter was unused for a long period of,what if the ratelimiter was unused for a Long period of,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, depending on the real worldwide consequences of not using the expected rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, depending on the real world consequences of not using the Expected Rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
what if the ratelimiter was unused for a long period of,what if the ratelimiter was unused for a foresightful period Of,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, depending on the real world moment Of not using the expected rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, depend on the real world Consequences Of not using the wait Rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, depending on the real World consequences of not using the expected rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, depend on the Real world consequences of not using the gestate rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, depending on the real world consequences of not using the bear rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is crucial to realize that such a ratelimiter has A very superficial storage of The past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
what if the ratelimiter was unused for a long period of,what if The ratelimiter was idle for a long period of,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is significant to realize that such a ratelimiter Has a very superficial memory of the past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is important to realize that such a ratelimiter has A very superficial Memory of the past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
what if the ratelimiter was unused for a long period of,what if the ratelimiter was Unused for a long period of,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is authoritative to realize that such a ratelimiter Has a very superficial store of the past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is important to realize that such a ratelimiter has a very superficial memory of The Past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
what if the ratelimiter was unused for a long period of,what if the Ratelimiter was unused for a long Period of,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","Overflow, depending on the real World import of not using the expected rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is Important to realize That Such a ratelimiter has a very superficial memory of the past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
what if the ratelimiter was unused for a long period of,what if the ratelimiter was fresh for a longsighted stop Of,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it Is important to understand that such a ratelimiter has A very superficial memory of the past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is important to realize that such a ratelimiter Has a identical trivial memory of the past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is authoritative to actualise that such a ratelimiter has a very superficial memory of the Past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, depending on the real world consequence of not utilize the expected rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it Is important To earn that such a ratelimiter has a very superficial memory of the Past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is significant to actualize that Such a ratelimiter Has a selfsame Superficial memory of the past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
"overflow, depending on the real world consequences of not using the expected rate.","overflow, depending on the real mankind effect of not using the expected Rate.",[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it is important to realize That Such a ratelimiter has a very trivial memory of the preceding,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
what if the ratelimiter was unused for a long period of,what if the ratelimiter was unused for a tenacious period of,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,It is important To recognize that such a Ratelimiter has a very superficial Memory of the past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
what if the ratelimiter was unused for a long period of,what if the ratelimiter was unused for A long period of,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
it is important to realize that such a ratelimiter has a very superficial memory of the past,it Is Important to realize that such a ratelimiter has a very superficial Memory of the past,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
what if the ratelimiter was unused for a long period of,what if the ratelimiter was fresh for A Long period Of,[0 0 1 1 0 0 1],Class has 3 samples (Target 100)
