original_text,augmented_text,label,reason
i am an example of a custom stencil that creates a rounded rectangular element with cusomizable background color and corner radius,i am an example of a custom stencil that make a rounded rectangular constituent with cusomizable ground color And tree radius,[0 0 1 1 1 0],Class has 2 samples (Target 100)
i am an example of a custom stencil that creates a rounded rectangular element with cusomizable background color and corner radius,i am an instance Of A usance stencil that creates a rounded rectangular element with cusomizable background Color and Corner spoke,[0 0 1 1 1 0],Class has 2 samples (Target 100)
i am an example of a custom stencil that creates a rounded rectangular element with cusomizable background color and corner radius,I am an Example of a impost stencil that create a rounded rectangular element with cusomizable setting color and corner radius,[0 0 1 1 1 0],Class has 2 samples (Target 100)
i am an example of a custom stencil that creates a rounded rectangular element with cusomizable background color and corner radius,i Am an example of a Custom stencil that creates a round orthogonal element with cusomizable background coloring and corner r,[0 0 1 1 1 0],Class has 2 samples (Target 100)
this shape represent an openstreetmap background object which tracks the camera zoom level and translation to build a view of the corresponding part of the openstreetmap.,this frame play an openstreetmap background Object which tracks the Camera whizz level and translation to build a View of the like part of the openstreetmap.,[0 0 1 1 1 0],Class has 2 samples (Target 100)
i am an example of a custom stencil that creates a rounded rectangular element with cusomizable background color and corner radius,I am an example of a custom stencil that create a labialize orthogonal element with cusomizable background color and corner radius,[0 0 1 1 1 0],Class has 2 samples (Target 100)
i am an example of a custom stencil that creates a rounded rectangular element with cusomizable background color and corner radius,i am an example of a usage stencil that creates a Rounded rectangular element with cusomizable background color and Corner r,[0 0 1 1 1 0],Class has 2 samples (Target 100)
this shape represent an openstreetmap background object which tracks the camera zoom level and translation to build a view of the corresponding part of the openstreetmap.,this shape represent an openstreetmap background objective which Tracks the camera zoom unwavering and transformation to Build a View Of the corresponding partially of the openstreetmap.,[0 0 1 1 1 0],Class has 2 samples (Target 100)
i am an example of a custom stencil that creates a rounded rectangular element with cusomizable background color and corner radius,i am an example of a custom stencil That make a rounded rectangular element with cusomizable backcloth color and niche Radius,[0 0 1 1 1 0],Class has 2 samples (Target 100)
i am an example of a custom stencil that creates a rounded rectangular element with cusomizable background color and corner radius,i am an example of a usance stencil that create a rounded Rectangular factor With cusomizable background color and corner radius,[0 0 1 1 1 0],Class has 2 samples (Target 100)
this shape represent an openstreetmap background object which tracks the camera zoom level and translation to build a view of the corresponding part of the openstreetmap.,This shape represent an openstreetmap scope object which racetrack the Camera zoom level And rendering to progress a view of the corresponding part Of The openstreetmap.,[0 0 1 1 1 0],Class has 2 samples (Target 100)
i am an example of a custom stencil that creates a rounded rectangular element with cusomizable background color and corner radius,i am an example of a custom stencil That create a rounded rectangular element with Cusomizable background color and box Radius,[0 0 1 1 1 0],Class has 2 samples (Target 100)
